Vocabulary Size, Context Size, Embedding Mode, Embedding Size, POS Tag, English Lemma, Word Form, Translation Vocabulary Size, Closest Correct Translation, Closest Correct Translation Vocabulary Size, (Average Lemma) Relative Rank, Actual Closest Translation, Average POS Relative Rank
2000 , 50 , state , 10 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.786 ,  ,
2000 , 50 , state , 10 , Adjectives/Adverbs  , small  , kleine , 1000 , small , 500 , 0.4445 , hits ,
2000 , 50 , state , 10 , Adjectives/Adverbs  , small  , kleinen , 1000 , small , 500 , 0.44499999999999995 , hits ,
2000 , 50 , state , 10 , Adjectives/Adverbs  , small  , kleiner , 2000 , small , 500 , 0.4405 , hits ,
2000 , 50 , state , 10 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.44333333333333336 ,  ,
2000 , 50 , state , 10 , Adjectives/Adverbs  , American  , amerikanischen , 2000 , american , 500 , 0.519 , hits ,
2000 , 50 , state , 10 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , 0.519 ,  ,
2000 , 50 , state , 10 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.6659814814814816
2000 , 50 , state , 10 , Noun  , player  , spieler , 500 , player , 1000 , 0.22450000000000003 , hits ,
2000 , 50 , state , 10 , Noun  , player  ,  ,  ,  ,  , 0.22450000000000003 ,  ,
2000 , 50 , state , 10 , Noun  , day  , tage , 500 , day , 500 , 0.9245 , et ,
2000 , 50 , state , 10 , Noun  , day  , tag , 500 , day , 500 , 0.924 , et ,
2000 , 50 , state , 10 , Noun  , day  , tagen , 500 , day , 500 , 0.923 , et ,
2000 , 50 , state , 10 , Noun  , day  , tages , 2000 , day , 500 , 0.9235 , et ,
2000 , 50 , state , 10 , Noun  , day  ,  ,  ,  ,  , 0.9237500000000001 ,  ,
2000 , 50 , state , 10 , Noun  , male  , mann , 500 , man , 500 , 0.963 , et ,
2000 , 50 , state , 10 , Noun  , male  , junge , 1000 , man , 500 , 0.9645 , et ,
2000 , 50 , state , 10 , Noun  , male  , männer , 1000 , man , 500 , 0.9645 , et ,
2000 , 50 , state , 10 , Noun  , male  , jungen , 1000 , man , 500 , 0.9645 , et ,
2000 , 50 , state , 10 , Noun  , male  ,  ,  ,  ,  , 0.964125 ,  ,
2000 , 50 , state , 10 , Noun  , female  , frau , 500 , women , 500 , 0.837 , et ,
2000 , 50 , state , 10 , Noun  , female  , mädchen , 2000 , women , 500 , 0.835 , et ,
2000 , 50 , state , 10 , Noun  , female  , frauen , 500 , women , 500 , 0.831 , et ,
2000 , 50 , state , 10 , Noun  , female  ,  ,  ,  ,  , 0.8343333333333334 ,  ,
2000 , 50 , state , 10 , Noun  , country  , land , 500 , country , 500 , 0.139 , hits ,
2000 , 50 , state , 10 , Noun  , country  , länder , 1000 , country , 500 , 0.138 , hits ,
2000 , 50 , state , 10 , Noun  , country  , ländern , 1000 , country , 500 , 0.13749999999999996 , hits ,
2000 , 50 , state , 10 , Noun  , country  , landes , 1000 , country , 500 , 0.14349999999999996 , hits ,
2000 , 50 , state , 10 , Noun  , country  ,  ,  ,  ,  , 0.13949999999999999 ,  ,
2000 , 50 , state , 10 , Noun  , driver  , fahrer , 1000 , driver , 1000 , 0.6699999999999999 , hits ,
2000 , 50 , state , 10 , Noun  , driver  , autofahrer , 2000 , driver , 1000 , 0.6715 , hits ,
2000 , 50 , state , 10 , Noun  , driver  ,  ,  ,  ,  , 0.67075 ,  ,
2000 , 50 , state , 10 , Noun  , movement  , bewegung , 2000 , movement , 2000 , 0.11350000000000005 , hits ,
2000 , 50 , state , 10 , Noun  , movement  ,  ,  ,  ,  , 0.11350000000000005 ,  ,
2000 , 50 , state , 10 , Noun  , year  , jahre , 500 , year , 500 , 0.9325 , et ,
2000 , 50 , state , 10 , Noun  , year  , jahres , 500 , year , 500 , 0.9365 , et ,
2000 , 50 , state , 10 , Noun  , year  , jahren , 500 , year , 500 , 0.9319999999999999 , et ,
2000 , 50 , state , 10 , Noun  , year  , jahr , 500 , year , 500 , 0.937 , et ,
2000 , 50 , state , 10 , Noun  , year  ,  ,  ,  ,  , 0.9345000000000001 ,  ,
2000 , 50 , state , 10 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.6969565217391304
2000 , 50 , state , 10 , Proper Noun   , America  , usa , 500 , america , 500 , 0.7605 , hits ,
2000 , 50 , state , 10 , Proper Noun   , America  ,  ,  ,  ,  , 0.7605 ,  ,
2000 , 50 , state , 10 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.7605
2000 , 50 , state , 15 , Proper Noun  , Moscow  , moskau , 2000 , moscow , 2000 , 0.29500000000000004 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Moscow  ,  ,  ,  ,  , 0.29500000000000004 ,  ,
2000 , 50 , state , 15 , Proper Noun  , Paris  , paris , 500 , paris , 1000 , 0.6214999999999999 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.6214999999999999 ,  ,
2000 , 50 , state , 15 , Proper Noun  , England  , england , 2000 , england , 2000 , 0.1895 , hits ,
2000 , 50 , state , 15 , Proper Noun  , England  ,  ,  ,  ,  , 0.1895 ,  ,
2000 , 50 , state , 15 , Proper Noun  , Washington  , washington , 2000 , washington , 500 , 0.6285000000000001 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Washington  ,  ,  ,  ,  , 0.6285000000000001 ,  ,
2000 , 50 , state , 15 , Proper Noun  , London  , london , 2000 , london , 1000 , 0.24350000000000005 , hits ,
2000 , 50 , state , 15 , Proper Noun  , London  ,  ,  ,  ,  , 0.24350000000000005 ,  ,
2000 , 50 , state , 15 , Proper Noun  , France  , frankreich , 1000 , france , 1000 , 0.718 , hits ,
2000 , 50 , state , 15 , Proper Noun  , France  ,  ,  ,  ,  , 0.718 ,  ,
2000 , 50 , state , 15 , Proper Noun  , Russia  , russland , 500 , russia , 500 , 0.47850000000000004 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Russia  , russlands , 2000 , russia , 500 , 0.474 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.47625 ,  ,
2000 , 50 , state , 15 , Proper Noun  , Europe  , europa , 500 , europe , 500 , 0.3065 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Europe  , europas , 2000 , europe , 500 , 0.30900000000000005 , hits ,
2000 , 50 , state , 15 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.30775 ,  ,
2000 , 50 , state , 15 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.42639999999999995
2000 , 50 , state , 15 , Verb  , (to) go  , gegangen , 2000 , go , 500 , 0.985 , zone ,
2000 , 50 , state , 15 , Verb  , (to) go  , ging , 500 , go , 500 , 0.985 , zone ,
2000 , 50 , state , 15 , Verb  , (to) go  , gehen , 500 , go , 500 , 0.985 , zone ,
2000 , 50 , state , 15 , Verb  , (to) go  , geht , 500 , go , 500 , 0.985 , zone ,
2000 , 50 , state , 15 , Verb  , (to) go  , gehe , 1000 , go , 500 , 0.985 , zone ,
2000 , 50 , state , 15 , Verb  , (to) go  , gingen , 2000 , go , 500 , 0.985 , zone ,
2000 , 50 , state , 15 , Verb  , (to) go  ,  ,  ,  ,  , 0.985 ,  ,
2000 , 50 , state , 15 , Verb  , (to) show  , zeigt , 500 , show , 500 , 0.852 , et ,
2000 , 50 , state , 15 , Verb  , (to) show  , zeigte , 1000 , show , 500 , 0.852 , et ,
2000 , 50 , state , 15 , Verb  , (to) show  , gezeigt , 1000 , show , 500 , 0.86 , et ,
2000 , 50 , state , 15 , Verb  , (to) show  , zeigen , 500 , show , 500 , 0.8485 , et ,
2000 , 50 , state , 15 , Verb  , (to) show  ,  ,  ,  ,  , 0.853125 ,  ,
2000 , 50 , state , 15 , Verb  , (to) drive  , gefahren , 2000 , drive , 1000 , 0.6895 , hits ,
2000 , 50 , state , 15 , Verb  , (to) drive  , fahren , 1000 , drive , 1000 , 0.6950000000000001 , hits ,
2000 , 50 , state , 15 , Verb  , (to) drive  ,  ,  ,  ,  , 0.69225 ,  ,
2000 , 50 , state , 15 , Verb  , (to) make  , mache , 2000 , made , 500 , 0.8485 , hits ,
2000 , 50 , state , 15 , Verb  , (to) make  , machten , 2000 , made , 500 , 0.847 , hits ,
2000 , 50 , state , 15 , Verb  , (to) make  , macht , 500 , made , 500 , 0.8475 , hits ,
2000 , 50 , state , 15 , Verb  , (to) make  , machte , 1000 , made , 500 , 0.848 , hits ,
2000 , 50 , state , 15 , Verb  , (to) make  , gemacht , 500 , made , 500 , 0.852 , et ,
2000 , 50 , state , 15 , Verb  , (to) make  , machen , 500 , made , 500 , 0.8475 , hits ,
2000 , 50 , state , 15 , Verb  , (to) make  ,  ,  ,  ,  , 0.8484166666666667 ,  ,
2000 , 50 , state , 15 , Verb  , (to) do  , getan , 2000 , do , 500 , 0.99 , zone ,
2000 , 50 , state , 15 , Verb  , (to) do  , tat , 1000 , do , 500 , 0.989 , zone ,
2000 , 50 , state , 15 , Verb  , (to) do  , tut , 2000 , do , 500 , 0.989 , zone ,
2000 , 50 , state , 15 , Verb  , (to) do  , tun , 500 , do , 500 , 0.9895 , zone ,
2000 , 50 , state , 15 , Verb  , (to) do  ,  ,  ,  ,  , 0.989375 ,  ,
2000 , 50 , state , 15 , Verb  , (to) help  , helfen , 1000 , help , 500 , 0.845 , hits ,
2000 , 50 , state , 15 , Verb  , (to) help  ,  ,  ,  ,  , 0.845 ,  ,
2000 , 50 , state , 15 , Verb  , (to) think  , denke , 2000 , think , 500 , 0.637 , hits ,
2000 , 50 , state , 15 , Verb  , (to) think  , gedacht , 2000 , think , 500 , 0.6865 , hits ,
2000 , 50 , state , 15 , Verb  , (to) think  , denken , 2000 , think , 500 , 0.6375 , hits ,
2000 , 50 , state , 15 , Verb  , (to) think  ,  ,  ,  ,  , 0.6536666666666667 ,  ,
2000 , 50 , state , 15 , Verb  , (to) move  , bewegen , 2000 , move , 500 , 0.779 , hits ,
2000 , 50 , state , 15 , Verb  , (to) move  ,  ,  ,  ,  , 0.779 ,  ,
2000 , 50 , state , 15 , Verb  , (to) take  , genommen , 1000 , took , 500 , 0.974 , et ,
2000 , 50 , state , 15 , Verb  , (to) take  , nehmen , 500 , took , 500 , 0.974 , et ,
2000 , 50 , state , 15 , Verb  , (to) take  , nahm , 2000 , took , 500 , 0.9735 , et ,
2000 , 50 , state , 15 , Verb  , (to) take  , nimmt , 1000 , took , 500 , 0.973 , et ,
2000 , 50 , state , 15 , Verb  , (to) take  ,  ,  ,  ,  , 0.973625 ,  ,
2000 , 50 , state , 15 , Verb  , (to) feel  , fühlen , 2000 , feel , 500 , 0.772 , hits ,
2000 , 50 , state , 15 , Verb  , (to) feel  ,  ,  ,  ,  , 0.772 ,  ,
2000 , 50 , state , 15 , Verb  , (to) play  , spielen , 500 , play , 500 , 0.7444999999999999 , hits ,
2000 , 50 , state , 15 , Verb  , (to) play  , spielt , 1000 , play , 500 , 0.7495 , hits ,
2000 , 50 , state , 15 , Verb  , (to) play  , spielte , 2000 , play , 500 , 0.7535000000000001 , hits ,
2000 , 50 , state , 15 , Verb  , (to) play  , gespielt , 2000 , play , 500 , 0.762 , hits ,
2000 , 50 , state , 15 , Verb  , (to) play  ,  ,  ,  ,  , 0.752375 ,  ,
2000 , 50 , state , 15 , Verb  , (to) have  , gehabt , 2000 , has , 500 , 0.976 , et ,
2000 , 50 , state , 15 , Verb  , (to) have  , habe , 500 , has , 500 , 0.9755 , et ,
2000 , 50 , state , 15 , Verb  , (to) have  , hatte , 500 , has , 500 , 0.975 , et ,
2000 , 50 , state , 15 , Verb  , (to) have  , hat , 500 , has , 500 , 0.975 , et ,
2000 , 50 , state , 15 , Verb  , (to) have  , haben , 500 , has , 500 , 0.9755 , et ,
2000 , 50 , state , 15 , Verb  , (to) have  , hatten , 500 , has , 500 , 0.9755 , et ,
2000 , 50 , state , 15 , Verb  , (to) have  ,  ,  ,  ,  , 0.9754166666666667 ,  ,
2000 , 50 , state , 15 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.8778214285714283
2000 , 50 , state , 15 , Adjectives/Adverbs  , Russian  , russischen , 1000 , russian , 1000 , 0.22599999999999998 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , Russian  , russische , 500 , russian , 1000 , 0.22799999999999998 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.22699999999999998 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , bad  , schlecht , 1000 , bad , 1000 , 0.9085 , et ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.9085 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , bessere , 2000 , well , 500 , 0.836 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , gutes , 2000 , well , 500 , 0.829 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , besten , 500 , well , 500 , 0.83 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , beste , 1000 , well , 500 , 0.832 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , guten , 1000 , well , 500 , 0.8285 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , besser , 500 , well , 500 , 0.832 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , gute , 500 , well , 500 , 0.8295 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , gut , 500 , well , 500 , 0.8325 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  , guter , 2000 , well , 500 , 0.8305 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.831111111111111 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , European  , europäischen , 500 , european , 500 , 0.04849999999999999 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , European  , europäische , 1000 , european , 500 , 0.04749999999999999 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.04799999999999999 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , größere , 2000 , high , 500 , 0.8085 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , größer , 2000 , high , 500 , 0.8029999999999999 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , groß , 1000 , high , 500 , 0.8045 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , großen , 500 , high , 500 , 0.81 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , großes , 2000 , high , 500 , 0.8015 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , größten , 1000 , high , 500 , 0.7975 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , große , 500 , high , 500 , 0.8069999999999999 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , größte , 1000 , high , 500 , 0.798 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  , großer , 1000 , high , 500 , 0.806 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.8039999999999999 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , small  , kleine , 1000 , small , 500 , 0.4215 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , small  , kleinen , 1000 , small , 500 , 0.42300000000000004 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , small  , kleiner , 2000 , small , 500 , 0.4235 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.4226666666666667 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , American  , amerikanischen , 2000 , american , 500 , 0.51 , hits ,
2000 , 50 , state , 15 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , 0.51 ,  ,
2000 , 50 , state , 15 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.6649074074074077
2000 , 50 , state , 15 , Noun  , player  , spieler , 500 , player , 1000 , 0.21099999999999997 , hits ,
2000 , 50 , state , 15 , Noun  , player  ,  ,  ,  ,  , 0.21099999999999997 ,  ,
2000 , 50 , state , 15 , Noun  , day  , tage , 500 , day , 500 , 0.9339999999999999 , et ,
2000 , 50 , state , 15 , Noun  , day  , tag , 500 , day , 500 , 0.9355 , et ,
2000 , 50 , state , 15 , Noun  , day  , tagen , 500 , day , 500 , 0.9345 , et ,
2000 , 50 , state , 15 , Noun  , day  , tages , 2000 , day , 500 , 0.9359999999999999 , et ,
2000 , 50 , state , 15 , Noun  , day  ,  ,  ,  ,  , 0.9349999999999999 ,  ,
2000 , 50 , state , 15 , Noun  , male  , mann , 500 , man , 500 , 0.9525 , et ,
2000 , 50 , state , 15 , Noun  , male  , junge , 1000 , man , 500 , 0.9595 , et ,
2000 , 50 , state , 15 , Noun  , male  , männer , 1000 , man , 500 , 0.959 , et ,
2000 , 50 , state , 15 , Noun  , male  , jungen , 1000 , man , 500 , 0.9595 , et ,
2000 , 50 , state , 15 , Noun  , male  ,  ,  ,  ,  , 0.957625 ,  ,
2000 , 50 , state , 15 , Noun  , female  , frau , 500 , women , 500 , 0.837 , hits ,
2000 , 50 , state , 15 , Noun  , female  , mädchen , 2000 , women , 500 , 0.8345 , hits ,
2000 , 50 , state , 15 , Noun  , female  , frauen , 500 , women , 500 , 0.8375 , hits ,
2000 , 50 , state , 15 , Noun  , female  ,  ,  ,  ,  , 0.8363333333333333 ,  ,
2000 , 50 , state , 15 , Noun  , country  , land , 500 , country , 500 , 0.14449999999999996 , hits ,
2000 , 50 , state , 15 , Noun  , country  , länder , 1000 , country , 500 , 0.14500000000000002 , hits ,
2000 , 50 , state , 15 , Noun  , country  , ländern , 1000 , country , 500 , 0.14500000000000002 , hits ,
2000 , 50 , state , 15 , Noun  , country  , landes , 1000 , country , 500 , 0.14249999999999996 , hits ,
2000 , 50 , state , 15 , Noun  , country  ,  ,  ,  ,  , 0.14425 ,  ,
2000 , 50 , state , 15 , Noun  , driver  , fahrer , 1000 , driver , 1000 , 0.6945 , hits ,
2000 , 50 , state , 15 , Noun  , driver  , autofahrer , 2000 , driver , 1000 , 0.6910000000000001 , hits ,
2000 , 50 , state , 15 , Noun  , driver  ,  ,  ,  ,  , 0.69275 ,  ,
2000 , 50 , state , 15 , Noun  , movement  , bewegung , 2000 , movement , 2000 , 0.09550000000000003 , hits ,
2000 , 50 , state , 15 , Noun  , movement  ,  ,  ,  ,  , 0.09550000000000003 ,  ,
2000 , 50 , state , 15 , Noun  , year  , jahre , 500 , year , 500 , 0.9525 , et ,
2000 , 50 , state , 15 , Noun  , year  , jahres , 500 , year , 500 , 0.953 , et ,
2000 , 50 , state , 15 , Noun  , year  , jahren , 500 , year , 500 , 0.9545 , et ,
2000 , 50 , state , 15 , Noun  , year  , jahr , 500 , year , 500 , 0.9515 , et ,
2000 , 50 , state , 15 , Noun  , year  ,  ,  ,  ,  , 0.9528749999999999 ,  ,
2000 , 50 , state , 15 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.7026086956521739
2000 , 50 , state , 15 , Proper Noun   , America  , usa , 500 , america , 500 , 0.759 , hits ,
2000 , 50 , state , 15 , Proper Noun   , America  ,  ,  ,  ,  , 0.759 ,  ,
2000 , 50 , state , 15 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.759
2000 , 50 , state , 20 , Proper Noun  , Moscow  , moskau , 2000 , moscow , 2000 , 0.27249999999999996 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Moscow  ,  ,  ,  ,  , 0.27249999999999996 ,  ,
2000 , 50 , state , 20 , Proper Noun  , Paris  , paris , 500 , paris , 1000 , 0.6185 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.6185 ,  ,
2000 , 50 , state , 20 , Proper Noun  , England  , england , 2000 , england , 2000 , 0.1915 , hits ,
2000 , 50 , state , 20 , Proper Noun  , England  ,  ,  ,  ,  , 0.1915 ,  ,
2000 , 50 , state , 20 , Proper Noun  , Washington  , washington , 2000 , washington , 500 , 0.63 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Washington  ,  ,  ,  ,  , 0.63 ,  ,
2000 , 50 , state , 20 , Proper Noun  , London  , london , 2000 , london , 1000 , 0.26449999999999996 , hits ,
2000 , 50 , state , 20 , Proper Noun  , London  ,  ,  ,  ,  , 0.26449999999999996 ,  ,
2000 , 50 , state , 20 , Proper Noun  , France  , frankreich , 1000 , france , 1000 , 0.758 , hits ,
2000 , 50 , state , 20 , Proper Noun  , France  ,  ,  ,  ,  , 0.758 ,  ,
2000 , 50 , state , 20 , Proper Noun  , Russia  , russland , 500 , russia , 500 , 0.558 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Russia  , russlands , 2000 , russia , 500 , 0.5665 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.56225 ,  ,
2000 , 50 , state , 20 , Proper Noun  , Europe  , europa , 500 , europe , 500 , 0.37350000000000005 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Europe  , europas , 2000 , europe , 500 , 0.37350000000000005 , hits ,
2000 , 50 , state , 20 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.37350000000000005 ,  ,
2000 , 50 , state , 20 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.46065000000000006
2000 , 50 , state , 20 , Verb  , (to) go  , gegangen , 2000 , go , 500 , 0.9845 , fbi ,
2000 , 50 , state , 20 , Verb  , (to) go  , ging , 500 , go , 500 , 0.9845 , fbi ,
2000 , 50 , state , 20 , Verb  , (to) go  , gehen , 500 , go , 500 , 0.9855 , fbi ,
2000 , 50 , state , 20 , Verb  , (to) go  , geht , 500 , go , 500 , 0.985 , fbi ,
2000 , 50 , state , 20 , Verb  , (to) go  , gehe , 1000 , go , 500 , 0.985 , fbi ,
2000 , 50 , state , 20 , Verb  , (to) go  , gingen , 2000 , go , 500 , 0.985 , fbi ,
2000 , 50 , state , 20 , Verb  , (to) go  ,  ,  ,  ,  , 0.9849166666666668 ,  ,
2000 , 50 , state , 20 , Verb  , (to) show  , zeigt , 500 , show , 500 , 0.8285 , hits ,
2000 , 50 , state , 20 , Verb  , (to) show  , zeigte , 1000 , show , 500 , 0.831 , hits ,
2000 , 50 , state , 20 , Verb  , (to) show  , gezeigt , 1000 , show , 500 , 0.837 , hits ,
2000 , 50 , state , 20 , Verb  , (to) show  , zeigen , 500 , show , 500 , 0.821 , hits ,
2000 , 50 , state , 20 , Verb  , (to) show  ,  ,  ,  ,  , 0.829375 ,  ,
2000 , 50 , state , 20 , Verb  , (to) drive  , gefahren , 2000 , drive , 1000 , 0.6679999999999999 , hits ,
2000 , 50 , state , 20 , Verb  , (to) drive  , fahren , 1000 , drive , 1000 , 0.675 , hits ,
2000 , 50 , state , 20 , Verb  , (to) drive  ,  ,  ,  ,  , 0.6715 ,  ,
2000 , 50 , state , 20 , Verb  , (to) make  , mache , 2000 , made , 500 , 0.7969999999999999 , hits ,
2000 , 50 , state , 20 , Verb  , (to) make  , machten , 2000 , made , 500 , 0.791 , hits ,
2000 , 50 , state , 20 , Verb  , (to) make  , macht , 500 , made , 500 , 0.8 , hits ,
2000 , 50 , state , 20 , Verb  , (to) make  , machte , 1000 , made , 500 , 0.795 , hits ,
2000 , 50 , state , 20 , Verb  , (to) make  , gemacht , 500 , make , 500 , 0.798 , hits ,
2000 , 50 , state , 20 , Verb  , (to) make  , machen , 500 , made , 500 , 0.7925 , hits ,
2000 , 50 , state , 20 , Verb  , (to) make  ,  ,  ,  ,  , 0.7955833333333334 ,  ,
2000 , 50 , state , 20 , Verb  , (to) do  , getan , 2000 , do , 500 , 0.988 , zone ,
2000 , 50 , state , 20 , Verb  , (to) do  , tat , 1000 , do , 500 , 0.989 , zone ,
2000 , 50 , state , 20 , Verb  , (to) do  , tut , 2000 , do , 500 , 0.9895 , zone ,
2000 , 50 , state , 20 , Verb  , (to) do  , tun , 500 , do , 500 , 0.9895 , zone ,
2000 , 50 , state , 20 , Verb  , (to) do  ,  ,  ,  ,  , 0.989 ,  ,
2000 , 50 , state , 20 , Verb  , (to) help  , helfen , 1000 , help , 500 , 0.8455 , gain ,
2000 , 50 , state , 20 , Verb  , (to) help  ,  ,  ,  ,  , 0.8455 ,  ,
2000 , 50 , state , 20 , Verb  , (to) think  , denke , 2000 , think , 500 , 0.637 , hits ,
2000 , 50 , state , 20 , Verb  , (to) think  , gedacht , 2000 , think , 500 , 0.6435 , hits ,
2000 , 50 , state , 20 , Verb  , (to) think  , denken , 2000 , think , 500 , 0.637 , hits ,
2000 , 50 , state , 20 , Verb  , (to) think  ,  ,  ,  ,  , 0.6391666666666667 ,  ,
2000 , 50 , state , 20 , Verb  , (to) move  , bewegen , 2000 , move , 500 , 0.7725 , hits ,
2000 , 50 , state , 20 , Verb  , (to) move  ,  ,  ,  ,  , 0.7725 ,  ,
2000 , 50 , state , 20 , Verb  , (to) take  , genommen , 1000 , took , 500 , 0.975 , et ,
2000 , 50 , state , 20 , Verb  , (to) take  , nehmen , 500 , took , 500 , 0.975 , et ,
2000 , 50 , state , 20 , Verb  , (to) take  , nahm , 2000 , took , 500 , 0.974 , et ,
2000 , 50 , state , 20 , Verb  , (to) take  , nimmt , 1000 , took , 500 , 0.9745 , et ,
2000 , 50 , state , 20 , Verb  , (to) take  ,  ,  ,  ,  , 0.974625 ,  ,
2000 , 50 , state , 20 , Verb  , (to) feel  , fühlen , 2000 , feel , 500 , 0.7545 , hits ,
2000 , 50 , state , 20 , Verb  , (to) feel  ,  ,  ,  ,  , 0.7545 ,  ,
2000 , 50 , state , 20 , Verb  , (to) play  , spielen , 500 , play , 500 , 0.7484999999999999 , hits ,
2000 , 50 , state , 20 , Verb  , (to) play  , spielt , 1000 , play , 500 , 0.749 , hits ,
2000 , 50 , state , 20 , Verb  , (to) play  , spielte , 2000 , play , 500 , 0.75 , hits ,
2000 , 50 , state , 20 , Verb  , (to) play  , gespielt , 2000 , play , 500 , 0.7545 , hits ,
2000 , 50 , state , 20 , Verb  , (to) play  ,  ,  ,  ,  , 0.7505 ,  ,
2000 , 50 , state , 20 , Verb  , (to) have  , gehabt , 2000 , has , 500 , 0.9765 , et ,
2000 , 50 , state , 20 , Verb  , (to) have  , habe , 500 , has , 500 , 0.9755 , et ,
2000 , 50 , state , 20 , Verb  , (to) have  , hatte , 500 , has , 500 , 0.9765 , et ,
2000 , 50 , state , 20 , Verb  , (to) have  , hat , 500 , has , 500 , 0.9765 , et ,
2000 , 50 , state , 20 , Verb  , (to) have  , haben , 500 , has , 500 , 0.9755 , et ,
2000 , 50 , state , 20 , Verb  , (to) have  , hatten , 500 , has , 500 , 0.9765 , et ,
2000 , 50 , state , 20 , Verb  , (to) have  ,  ,  ,  ,  , 0.9761666666666667 ,  ,
2000 , 50 , state , 20 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.8654047619047621
2000 , 50 , state , 20 , Adjectives/Adverbs  , Russian  , russischen , 1000 , russian , 1000 , 0.3155 , hits ,
2000 , 50 , state , 20 , Adjectives/Adverbs  , Russian  , russische , 500 , russian , 1000 , 0.31200000000000006 , hits ,
2000 , 50 , state , 20 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.31375000000000003 ,  ,
2000 , 50 , state , 20 , Adjectives/Adverbs  , bad  , schlecht , 1000 , bad , 1000 , 0.9125 , et ,
2000 , 50 , state , 20 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.9125 ,  ,
